si,pga,x,y,z,time
0.0,0.0,2.0,56.0,-7.0,111599
0.0,0.0,-4.0,-4.0,47.0,111622
0.0,0.0,30.0,6.0,19.0,111645
0.0,0.0,10.0,-6.0,29.0,111669
0.0,0.0,4.0,-36.0,1.0,111692
0.0,0.0,-2.0,4.0,21.0,111715
0.0,0.0,-14.0,32.0,-11.0,111738
0.0,0.0,4.0,6.0,-5.0,111761
0.0,0.0,12.0,-4.0,5.0,111784
0.0,0.0,-4.0,-22.0,5.0,111807
0.0,0.0,-10.0,-6.0,-9.0,111830
0.0,0.0,8.0,0.0,-7.0,111853
0.0,0.0,10.0,-2.0,-7.0,111877
0.0,0.0,2.0,-4.0,1.0,111900
0.0,0.0,8.0,-4.0,-1.0,111923
0.0,0.0,-10.0,-32.0,-7.0,111946
0.0,0.0,14.0,0.0,1.0,111969
0.0,0.0,-4.0,-20.0,1.0,111992
0.0,0.0,-2.0,-10.0,35.0,112015
0.0,0.0,-14.0,-2.0,-11.0,112039
0.0,0.0,-12.0,-10.0,3.0,112062
0.0,0.0,6.0,-8.0,-1.0,112085
0.0,0.0,-4.0,-18.0,1.0,112109
0.0,0.0,4.0,2.0,17.0,112132
0.0,0.0,-2.0,0.0,-17.0,112155
0.0,0.0,2.0,14.0,15.0,112178
0.0,0.0,0.0,6.0,-17.0,112201
0.0,0.0,6.0,-10.0,15.0,112224
0.0,0.0,2.0,-10.0,-3.0,112247
0.0,0.0,6.0,10.0,5.0,112270
0.0,0.0,4.0,12.0,-13.0,112293
0.0,0.0,0.0,14.0,5.0,112316
0.0,0.0,-14.0,-2.0,1.0,112339
0.0,0.0,-16.0,6.0,-25.0,112362
0.0,0.0,8.0,-24.0,1.0,112385
0.0,0.0,6.0,4.0,-15.0,112408
0.0,0.0,4.0,2.0,1.0,112431
0.0,0.0,12.0,10.0,1.0,112454
0.0,0.0,8.0,-4.0,5.0,112478
0.0,0.0,10.0,-8.0,11.0,112501
0.0,0.0,0.0,8.0,5.0,112524
0.0,0.0,0.0,-4.0,-11.0,112547
0.0,0.0,0.0,10.0,3.0,112570
0.0,0.0,24.0,14.0,-17.0,112593
0.0,0.0,30.0,20.0,19.0,112617
0.0,0.0,14.0,-2.0,-3.0,112640
0.0,0.0,14.0,-8.0,31.0,112663
0.0,0.0,26.0,12.0,-11.0,112686
0.0,0.0,8.0,-26.0,13.0,112709
0.0,0.0,12.0,-4.0,-3.0,112732
0.0,0.0,-28.0,-24.0,1.0,112756
0.0,0.0,2.0,-2.0,-13.0,112779
0.0,0.0,-34.0,-8.0,7.0,112802
0.0,0.0,8.0,14.0,-11.0,112825
0.0,0.0,-8.0,-22.0,1.0,112849
0.0,0.0,0.0,2.0,-9.0,112872
0.0,0.0,10.0,-28.0,7.0,112895
0.0,0.0,4.0,10.0,5.0,112918
0.0,0.0,12.0,-10.0,7.0,112941
0.0,0.0,-6.0,-10.0,9.0,112964
0.0,0.0,10.0,30.0,-3.0,112987
0.0,0.0,12.0,-34.0,-1.0,113010
0.0,0.0,-4.0,-2.0,-1.0,113034
0.0,0.0,16.0,-48.0,11.0,113057
0.0,0.0,4.0,18.0,-13.0,113080
0.0,0.0,-48.0,6.0,-5.0,113103
0.0,0.0,18.0,-6.0,-9.0,113126
0.0,0.0,22.0,-2.0,7.0,113149
0.0,0.0,-8.0,14.0,11.0,113172
0.0,0.0,-40.0,8.0,-15.0,113195
0.0,0.0,-10.0,-8.0,3.0,113218
0.0,0.0,16.0,-30.0,5.0,113241
0.0,0.0,-2.0,-8.0,-15.0,113264
0.0,0.0,10.0,-20.0,-21.0,113287
0.0,0.0,2.0,-24.0,15.0,113310
0.0,0.0,-28.0,4.0,5.0,113333
0.0,0.0,10.0,-28.0,15.0,113356
0.0,0.0,-2.0,6.0,-17.0,113379
0.0,0.0,-48.0,30.0,-11.0,113402
0.0,0.0,22.0,-52.0,41.0,113425
0.0,0.0,-26.0,16.0,-17.0,113448
0.0,0.0,4.0,-14.0,3.0,113471
0.0,0.0,12.0,-50.0,13.0,113494
0.0,0.0,-22.0,50.0,-5.0,113517
0.0,0.0,0.0,-50.0,7.0,113541
0.0,0.0,4.0,44.0,17.0,113564
0.0,0.0,-28.0,-18.0,-7.0,113588
0.0,0.0,-54.0,-32.0,-3.0,113874
0.0,0.0,32.0,26.0,-1.0,113939
0.0,0.0,-12.0,12.0,3.0,114004
0.0,0.0,6.0,-2.0,25.0,114069
0.0,0.0,10.0,46.0,23.0,114134
0.0,0.0,-20.0,8.0,1.0,114199
0.0,0.0,6.0,18.0,-23.0,114264
0.0,0.0,4.0,80.0,3.0,114329
0.0,0.0,40.0,-30.0,15.0,114394
0.0,0.0,24.0,22.0,-7.0,114459
0.0,0.0,4.0,10.0,-11.0,114482
0.0,0.0,22.0,46.0,27.0,114505
0.0,0.0,30.0,28.0,13.0,114529
0.0,0.0,38.0,-26.0,19.0,114552
0.0,0.0,18.0,-12.0,-23.0,114575
0.0,0.0,44.0,-32.0,-1.0,114598
0.0,0.0,30.0,-14.0,-9.0,114621
0.0,0.0,32.0,-48.0,-1.0,114644
0.0,0.0,56.0,-22.0,-13.0,114667
0.0,0.0,8.0,-36.0,7.0,114690
0.0,0.0,12.0,-54.0,-3.0,114713
0.0,0.0,54.0,-2.0,11.0,114737
0.0,0.0,4.0,-52.0,21.0,114760
0.0,0.0,4.0,-28.0,-1.0,114783
0.0,0.0,8.0,-18.0,3.0,114806
0.0,0.0,4.0,-30.0,-5.0,114829
0.0,0.0,18.0,-16.0,37.0,114853
0.0,0.0,12.0,-14.0,1.0,114876
0.0,0.0,24.0,-38.0,11.0,114899
0.0,0.0,-6.0,-14.0,-7.0,114922
0.0,0.0,-30.0,-30.0,-9.0,114946
0.0,0.0,16.0,-74.0,31.0,114969
0.0,0.0,-42.0,4.0,-3.0,114992
0.0,0.0,24.0,-70.0,-3.0,115015
0.0,0.0,-56.0,-34.0,1.0,115038
0.0,0.0,-4.0,-14.0,9.0,115061
0.0,0.0,-40.0,-82.0,29.0,115085
0.0,0.0,-44.0,84.0,-1.0,115108
0.0,0.0,2.0,-52.0,37.0,115131
0.0,0.0,-48.0,38.0,-7.0,115154
0.0,0.0,-68.0,-68.0,21.0,115177
0.0,0.0,-8.0,36.0,37.0,115200
0.0,0.0,-68.0,-8.0,-65.0,115223
0.0,0.0,4.0,-44.0,35.0,115247
0.0,0.0,-62.0,68.0,-45.0,115270
0.0,0.0,-28.0,-18.0,33.0,115293
0.0,0.0,-12.0,48.0,-11.0,115316
0.0,0.0,-42.0,14.0,-15.0,115340
0.0,0.0,-8.0,22.0,-7.0,115363
0.0,0.0,-54.0,56.0,7.0,115386
0.0,0.0,-16.0,24.0,41.0,115409
0.0,0.0,-26.0,44.0,-15.0,115433
0.0,0.0,-12.0,48.0,-25.0,115456
0.0,0.0,-10.0,24.0,1.0,115479
0.0,0.0,22.0,74.0,-13.0,115502
0.0,0.0,-12.0,38.0,57.0,115525
0.0,0.0,8.0,102.0,-13.0,115548
0.0,0.0,-8.0,68.0,-19.0,115571
0.0,0.0,52.0,66.0,7.0,115594
0.0,0.0,10.0,28.0,15.0,115617
0.0,0.0,48.0,40.0,-19.0,115641
0.0,0.0,-14.0,54.0,17.0,115664
0.0,0.0,62.0,54.0,-33.0,115687
0.0,0.0,64.0,6.0,47.0,115710
0.0,0.0,50.0,54.0,-25.0,115733
0.0,0.0,46.0,-10.0,15.0,115757
0.0,0.0,26.0,4.0,-25.0,115780
0.0,0.0,60.0,2.0,51.0,115803
0.0,0.0,44.0,-12.0,-7.0,115826
0.0,0.0,40.0,8.0,-3.0,115849
0.0,0.0,38.0,-28.0,57.0,115872
0.0,0.0,10.0,-36.0,19.0,115895
0.0,0.0,54.0,-16.0,55.0,115918
0.0,0.0,34.0,-4.0,1.0,115941
0.0,0.0,-4.0,14.0,-13.0,115965
0.0,0.0,20.0,-92.0,3.0,115988
0.0,0.0,26.0,-20.0,-29.0,116011
0.0,0.0,6.0,-60.0,-7.0,116034
0.0,0.0,12.0,-78.0,25.0,116057
0.0,0.0,-28.0,-72.0,15.0,116080
0.0,0.0,-36.0,-54.0,9.0,116104
0.0,0.0,0.0,-42.0,-23.0,116127
0.0,0.0,-12.0,-94.0,5.0,116150
0.0,0.0,-26.0,-52.0,3.0,116173
0.0,0.0,-72.0,-64.0,5.0,116196
0.0,0.0,-58.0,-10.0,7.0,116220
0.0,0.0,-58.0,8.0,-15.0,116243
0.0,0.0,-54.0,76.0,69.0,116266
0.0,0.0,-42.0,8.0,-19.0,116289
0.0,0.0,-62.0,-28.0,39.0,116312
0.0,0.0,-40.0,16.0,-11.0,116335
0.0,0.0,-60.0,-46.0,43.0,116358
0.0,0.0,-52.0,24.0,-15.0,116381
0.0,0.0,-46.0,116.0,-9.0,116405
0.0,0.0,-60.0,46.0,27.0,116428
0.0,0.0,-30.0,102.0,-27.0,116451
0.0,0.0,-68.0,0.0,13.0,116474
0.0,0.0,10.0,82.0,-57.0,116497
0.0,0.0,-56.0,78.0,25.0,116520
0.0,0.0,40.0,142.0,-5.0,116543
0.0,0.0,-46.0,42.0,-3.0,116566
0.0,0.0,42.0,76.0,-27.0,116589
0.0,0.0,34.0,10.0,7.0,116612
0.0,0.0,24.0,74.0,-13.0,116636
0.0,0.0,60.0,24.0,15.0,116659
0.0,0.0,52.0,74.0,21.0,116682
0.0,0.0,58.0,114.0,15.0,116705
0.0,0.0,64.0,46.0,-29.0,116728
0.0,0.0,60.0,44.0,9.0,116751
0.0,0.0,98.0,36.0,77.0,116774
0.0,0.0,46.0,-44.0,-7.0,116797
0.0,0.0,100.0,16.0,-25.0,116820
0.0,0.0,100.0,-10.0,1.0,116843
0.0,0.0,86.0,26.0,-5.0,116866
0.0,0.0,78.0,-134.0,27.0,116890
0.0,0.0,40.0,-34.0,-39.0,116913
0.0,0.0,-20.0,-94.0,5.0,116936
0.0,0.0,72.0,-52.0,7.0,116960
0.0,0.0,-24.0,-82.0,3.0,116983
0.0,0.0,26.0,-86.0,7.0,117006
0.0,0.0,-12.0,-96.0,-17.0,117029
0.0,0.0,-18.0,-58.0,9.0,117052
0.0,0.0,-50.0,-84.0,7.0,117076
0.0,0.0,-30.0,0.0,-1.0,117099
0.0,0.0,-52.0,4.0,21.0,117122
0.0,0.0,-60.0,-76.0,19.0,117145
0.0,0.0,-76.0,-48.0,-11.0,117168
0.0,0.0,-54.0,-52.0,33.0,117191
0.0,0.0,-38.0,8.0,11.0,117214
0.0,0.0,-130.0,32.0,1.0,117237
0.0,0.0,-50.0,36.0,19.0,117260
0.0,0.0,-92.0,52.0,9.0,117283
0.0,0.0,-54.0,90.0,-15.0,117307
0.0,0.0,-52.0,74.0,41.0,117330
0.0,0.0,-78.0,98.0,19.0,117353
0.0,0.0,0.0,36.0,-213.0,117376
0.0,0.0,-14.0,106.0,-33.0,117400
0.0,0.0,-28.0,72.0,-3.0,117423
0.0,0.0,4.0,76.0,-33.0,117446
0.0,0.0,0.0,142.0,-23.0,117469
0.0,0.0,30.0,46.0,-7.0,117492
0.0,0.0,70.0,138.0,-33.0,117515
0.0,0.0,82.0,30.0,7.0,117538
0.0,0.0,90.0,44.0,-13.0,117561
0.0,0.0,38.0,126.0,11.0,117584
0.0,0.0,78.0,118.0,67.0,117607
0.0,0.0,114.0,-12.0,63.0,117630
0.0,0.0,150.0,-86.0,-15.0,117654
0.0,0.0,60.0,-52.0,-9.0,117677
0.0,0.0,62.0,-68.0,3.0,117700
0.0,0.0,136.0,-14.0,31.0,117724
0.0,0.0,34.0,-14.0,35.0,117747
0.0,0.0,58.0,-96.0,-9.0,117770
0.0,0.0,22.0,-128.0,-17.0,117794
0.0,0.0,64.0,-210.0,-35.0,117817
0.0,0.0,0.0,-178.0,-25.0,117840
0.0,0.0,-22.0,-134.0,-31.0,117863
0.0,0.0,-72.0,-106.0,-11.0,117886
0.0,0.0,-76.0,-112.0,-17.0,117909
0.0,0.0,-42.0,-118.0,-11.0,117933
0.0,0.0,-70.0,-40.0,13.0,117956
0.0,0.0,-88.0,-64.0,-21.0,117980
0.0,0.0,-108.0,-40.0,-23.0,118003
0.0,0.0,-76.0,-8.0,-29.0,118026
0.0,0.0,-96.0,26.0,-11.0,118049
0.0,0.0,-108.0,70.0,3.0,118073
0.0,0.0,-44.0,86.0,-47.0,118096
0.0,0.0,-68.0,44.0,-25.0,118119
0.0,0.0,-80.0,102.0,15.0,118143
0.0,0.0,-64.0,140.0,3.0,118166
0.0,0.0,-22.0,120.0,3.0,118189
0.0,0.0,-20.0,156.0,51.0,118211
0.0,0.0,12.0,74.0,-5.0,118235
0.0,0.0,-6.0,90.0,-7.0,118258
0.0,0.0,16.0,190.0,25.0,118281
0.0,0.0,106.0,64.0,5.0,118304
0.0,0.0,128.0,36.0,-89.0,118327
0.0,0.0,66.0,102.0,69.0,118350
0.0,0.0,50.0,26.0,33.0,118373
0.0,0.0,160.0,52.0,-53.0,118396
0.0,0.0,132.0,-52.0,-41.0,118419
0.0,0.0,94.0,54.0,17.0,118442
0.0,0.0,98.0,-104.0,29.0,118465
0.0,0.0,56.0,-96.0,-55.0,118489
0.0,0.0,130.0,-74.0,71.0,118512
0.0,0.0,72.0,-96.0,35.0,118535
0.0,0.0,-6.0,-84.0,-29.0,118558
0.0,0.0,80.0,-148.0,69.0,118581
0.0,0.0,-32.0,-110.0,25.0,118604
0.0,0.0,-28.0,-228.0,-27.0,118627
0.0,0.0,-80.0,-132.0,13.0,118650
0.0,0.0,-92.0,-98.0,-21.0,118673
0.0,0.0,-80.0,-14.0,57.0,118696
0.0,0.0,-90.0,-48.0,25.0,118719
0.0,0.0,-94.0,-54.0,-5.0,118742
0.0,0.0,-130.0,-22.0,9.0,118765
0.0,0.0,-120.0,6.0,-49.0,118788
0.0,0.0,-90.0,96.0,3.0,118811
0.0,0.0,-28.0,78.0,-31.0,118834
0.0,0.0,-74.0,142.0,19.0,118857
0.0,0.0,-52.0,120.0,-1.0,118880
0.0,0.0,-62.0,132.0,25.0,118903
0.0,0.0,-38.0,198.0,-25.0,118927
0.0,0.0,28.0,76.0,43.0,118950
0.0,0.0,-14.0,142.0,31.0,118973
0.0,0.0,72.0,142.0,-1.0,118996
0.0,0.0,62.0,92.0,-13.0,119019
0.0,0.0,70.0,138.0,31.0,119042
0.0,0.0,146.0,44.0,-21.0,119066
0.0,0.0,136.0,42.0,-23.0,119089
0.0,0.0,132.0,-40.0,33.0,119112
0.0,0.0,126.0,4.0,11.0,119136
0.0,0.0,144.0,-40.0,3.0,119159
0.0,0.0,102.0,-44.0,45.0,119182
0.0,0.0,134.0,-108.0,7.0,119205
0.0,0.0,62.0,-144.0,-9.0,119228
0.0,0.0,28.0,-118.0,-17.0,119251
0.0,0.0,20.0,-94.0,35.0,119275
0.0,0.0,-28.0,-102.0,-25.0,119298
0.0,0.0,-54.0,-140.0,17.0,119321
0.0,0.0,-48.0,-94.0,-1.0,119344
0.0,0.0,-80.0,-134.0,23.0,119367
0.0,0.0,-84.0,-56.0,3.0,119390
0.0,0.0,-134.0,-30.0,3.0,119413
0.0,0.0,-106.0,38.0,47.0,119436
0.0,0.0,-118.0,34.0,-47.0,119459
0.0,0.0,-126.0,48.0,-11.0,119482
0.0,0.0,-152.0,110.0,1.0,119505
0.0,0.0,-150.0,138.0,-9.0,119528
0.0,0.0,-118.0,86.0,-5.0,119551
0.0,0.0,-68.0,140.0,5.0,119574
0.0,0.0,-50.0,180.0,-1.0,119597
0.0,0.0,-2.0,154.0,3.0,119620
0.0,0.0,38.0,164.0,-19.0,119643
0.0,0.0,42.0,132.0,-29.0,119666
0.0,0.0,82.0,120.0,35.0,119689
0.0,0.0,60.0,180.0,-33.0,119712
0.0,0.0,160.0,74.0,19.0,119735
0.0,0.0,168.0,106.0,5.0,119758
0.0,0.0,110.0,90.0,25.0,119781
0.0,0.0,136.0,-44.0,-1.0,119804
0.0,0.0,158.0,46.0,5.0,119827
0.0,0.0,156.0,-124.0,-9.0,119850
0.0,0.0,124.0,-44.0,9.0,119873
0.0,0.0,90.0,-152.0,1.0,119896
0.0,0.0,30.0,-184.0,35.0,119919
0.0,0.0,84.0,-104.0,65.0,119942
0.0,0.0,-24.0,-118.0,61.0,119965
0.0,0.0,-40.0,-82.0,-1.0,119988
0.0,0.0,-26.0,-122.0,45.0,120011
0.0,0.0,-114.0,-90.0,-29.0,120034
0.0,0.0,-58.0,-142.0,-21.0,120057
0.0,0.0,-126.0,-68.0,53.0,120080
0.0,0.0,-118.0,-64.0,5.0,120103
0.0,0.0,-120.0,20.0,85.0,120126
0.0,0.0,-120.0,70.0,-15.0,120149
0.0,0.0,-152.0,10.0,23.0,120173
0.0,0.0,-96.0,92.0,1.0,120196
0.0,0.0,-86.0,136.0,23.0,120219
0.0,0.0,-76.0,198.0,29.0,120242
0.0,0.0,-56.0,162.0,-3.0,120264
0.0,0.0,6.0,134.0,3.0,120287
0.0,0.0,-8.0,210.0,-11.0,120310
0.0,0.0,16.0,198.0,27.0,120333
0.0,0.0,32.0,166.0,-1.0,120356
0.0,0.0,110.0,114.0,-15.0,120379
0.0,0.0,148.0,40.0,29.0,120402
0.0,0.0,76.0,58.0,15.0,120425
0.0,0.0,102.0,38.0,-19.0,120448
0.0,0.0,176.0,-26.0,13.0,120471
0.0,0.0,138.0,-48.0,-29.0,120495
0.0,0.0,128.0,-108.0,29.0,120518
0.0,0.0,80.0,-134.0,-3.0,120541
0.0,0.0,72.0,-122.0,-57.0,120565
0.0,0.0,90.0,-144.0,-1.0,120588
0.0,0.0,46.0,-76.0,23.0,120611
0.0,0.0,-18.0,-190.0,-47.0,120634
0.0,0.0,-14.0,-178.0,3.0,120657
0.0,0.0,-18.0,-136.0,-13.0,120680
0.0,0.0,-78.0,-120.0,1.0,120703
0.0,0.0,-130.0,2.0,-13.0,120727
0.0,0.0,-126.0,-8.0,11.0,120750
0.0,0.0,-126.0,-18.0,27.0,120773
0.0,0.0,-142.0,50.0,17.0,120796
0.0,0.0,-132.0,-60.0,-9.0,120819
0.0,0.0,-126.0,60.0,-23.0,120842
0.0,0.0,-136.0,116.0,-5.0,120865
0.0,0.0,-108.0,158.0,25.0,120888
0.0,0.0,-98.0,166.0,-15.0,120911
0.0,0.0,-34.0,140.0,-11.0,120934
0.0,0.0,16.0,80.0,-31.0,120957
0.0,0.0,-2.0,160.0,-5.0,120981
0.0,0.0,12.0,140.0,-35.0,121004
0.0,0.0,46.0,150.0,5.0,121027
0.0,0.0,116.0,110.0,11.0,121050
0.0,0.0,70.0,92.0,5.0,121073
0.0,0.0,122.0,0.0,1.0,121096
0.0,0.0,154.0,10.0,-25.0,121119
0.0,0.0,160.0,-50.0,-7.0,121143
0.0,0.0,114.0,-56.0,-19.0,121166
0.0,0.0,98.0,-88.0,13.0,121189
0.0,0.0,62.0,-76.0,33.0,121212
0.0,0.0,106.0,-108.0,9.0,121235
0.0,0.0,96.0,-84.0,-19.0,121258
0.0,0.0,-4.0,-74.0,7.0,121282
0.0,0.0,-16.0,-142.0,25.0,121305
0.0,0.0,-18.0,-96.0,39.0,121328
0.0,0.0,-108.0,-26.0,47.0,121351
0.0,0.0,-66.0,-56.0,35.0,121374
0.0,0.0,-86.0,-74.0,9.0,121397
0.0,0.0,-114.0,-6.0,5.0,121420
0.0,0.0,-116.0,-12.0,-21.0,121444
0.0,0.0,-128.0,20.0,-55.0,121467
0.0,0.0,-154.0,44.0,-45.0,121490
0.0,0.0,-124.0,56.0,-9.0,121513
0.0,0.0,-84.0,140.0,-19.0,121536
0.0,0.0,-90.0,144.0,-17.0,121559
0.0,0.0,-94.0,132.0,1.0,121583
0.0,0.0,-36.0,96.0,-3.0,121606
0.0,0.0,10.0,182.0,-29.0,121629
0.0,0.0,34.0,158.0,43.0,121652
0.0,0.0,72.0,130.0,-39.0,121675
0.0,0.0,54.0,84.0,5.0,121698
0.0,0.0,84.0,96.0,-3.0,121721
0.0,0.0,160.0,50.0,17.0,121744
0.0,0.0,134.0,16.0,-29.0,121768
0.0,0.0,102.0,92.0,41.0,121791
0.0,0.0,122.0,2.0,1.0,121814
0.0,0.0,118.0,22.0,-11.0,121837
0.0,0.0,136.0,-132.0,25.0,121861
0.0,0.0,138.0,-116.0,15.0,121884
0.0,0.0,42.0,-114.0,1.0,121907
0.0,0.0,42.0,-102.0,7.0,121930
0.0,0.0,50.0,-118.0,53.0,121953
0.0,0.0,0.0,-142.0,5.0,121977
0.0,0.0,-30.0,-184.0,-7.0,122000
0.0,0.0,-74.0,-216.0,3.0,122023
0.0,0.0,-64.0,-172.0,-1.0,122046
0.0,0.0,-128.0,-56.0,-19.0,122069
0.0,0.0,-118.0,-18.0,5.0,122092
0.0,0.0,-128.0,30.0,-25.0,122116
0.0,0.0,-170.0,28.0,-27.0,122139
0.0,0.0,-90.0,-12.0,-11.0,122162
0.0,0.0,-90.0,-28.0,-23.0,122186
